======================================
Ranking by: stats.avg_starting_shanten
Generated at: 2026-01-09 02:19:38
Total players: 2080
======================================

Rank  	Value       	Player Name              	Rounds
631   	3.7023026315789473	cx遇恒                 	608
632   	3.7022274325908557	小熊摊手             	853
633   	3.701923076923077	乙二胺四乙酸       	416
634   	3.701923076923077	Darker                   	208
635   	3.7014705882352943	MINT                     	680
636   	3.701388888888889	丝瓜                   	288
637   	3.701388888888889	Magallan                 	288
638   	3.7013274336283186	spmagic                  	452
639   	3.701230228471002	亲亲要乐奈          	569
640   	3.7011494252873565	快雪时晴             	1392
641   	3.700892857142857	辕                      	224
642   	3.700892857142857	报复社会             	448
643   	3.700892857142857	一色儿                	224
644   	3.7008797653958942	月黑风高夜          	341
645   	3.7005494505494507	Aimp                     	728
646   	3.7004716981132075	二d                     	848
647   	3.7002497918401334	林嘿嘿2号            	1201
648   	3.7         	马庭芦花             	160
649   	3.7         	浅                      	160
650   	3.7         	东云绘名             	80
651   	3.6996527777777777	吾愿汝                	576
652   	3.6995495495495496	lhwayne                  	4440
653   	3.699468085106383	我是时光啊          	376
654   	3.699404761904762	热辣小妈             	336
655   	3.699275362318841	后来                   	2208
656   	3.69921875  	沧九                   	512
657   	3.699074074074074	天                      	432
658   	3.699074074074074	九莲老登             	432
659   	3.6990131578947367	缥缈qwq                	608
660   	3.6989942528735633	李风乐                	1392
661   	3.698529411764706	pyy                      	272
662   	3.698481561822126	璃月雾社             	461
663   	3.698473282442748	低级泰坦             	3144
664   	3.698329853862213	翎刻                   	958
665   	3.6983024691358026	喵喵大笨蛋          	1296
666   	3.6982758620689653	葛天帝                	464
667   	3.6979166666666665	纪清欢                	96
668   	3.6979166666666665	凛风寒梅             	96
669   	3.6979166666666665	myy                      	384
670   	3.6979166666666665	NCO                      	192
671   	3.697530864197531	氟磺酸镍             	972
672   	3.6973684210526314	qzgg                     	304
673   	3.6972222222222224	sss                      	720
674   	3.6971830985915495	白开心                	852
675   	3.6971153846153846	雏步                   	208
676   	3.6971153846153846	猫记饭团             	208
677   	3.6970108695652173	Ch1ak1                   	736
678   	3.6964285714285716	黒い雨                	224
679   	3.6964285714285716	茉莉鲨                	112
680   	3.6964285714285716	林嘿嘿4号            	112
681   	3.6964285714285716	山不言                	336
682   	3.6964285714285716	宫村宫子             	336
683   	3.6964285714285716	dorie                    	336
684   	3.6964285714285716	AvaMax                   	336
685   	3.696360673546985	一只柠檬             	3682
686   	3.696185286103542	黎黎                   	734
687   	3.6961206896551726	神里绫人             	464
688   	3.696035242290749	二策                   	908
689   	3.6960043196544277	蚀叁夭                	3704
690   	3.695945945945946	泷泽和典             	296
691   	3.6958333333333333	油泵                   	480
692   	3.6958333333333333	是小天才耶          	240
